specid,ra,dec,plate,mjd,fiberid,z,zErr,snMedian_r,d4000_n,d4000_n_err
7410,126.50219,40.218934,894,52615,376,0.4023421,0.0001032894,5.684431,1.768486,0.08511183
7411,126.52804,40.287844,894,52615,378,0.4047582,0.0001048577,5.95268,1.709917,0.07347076
7412,126.04512,40.01879,894,52615,426,0.3228375,7.652652E-005,9.294943,2.010641,0.073929
7413,126.69744,39.656052,894,52615,473,0.3889836,7.089935E-005,9.298379,1.85919,0.05557179
7414,127.38277,39.838091,894,52615,513,0.3730437,0.000085771,7.420279,2.129456,0.09371131
7415,128.22818,40.236373,894,52615,610,0.3322189,7.064157E-005,8.751054,2.031167,0.07298571
7416,128.1331,40.120481,894,52615,620,0.3317126,5.772664E-005,10.8967,1.946126,0.05505434
7417,128.54762,39.959773,894,52615,627,0.3214365,7.184874E-005,10.05777,2.010375,0.06511047
7418,128.49218,40.645365,895,52581,182,0.3527023,9.292325E-005,7.515258,2.253507,0.1099751
7419,128.45901,41.131046,895,52581,199,0.3987595,7.180793E-005,7.624382,1.996294,0.0719678
7420,127.93896,40.849922,895,52581,269,0.321146,6.045767E-005,11.96093,2.041957,0.05697835
7421,128.19653,41.26245,895,52581,395,0.3309051,7.25566E-005,9.318282,1.884648,0.05714152
7422,129.10816,41.993168,895,52581,455,0.3290565,5.792489E-005,9.83911,1.908877,0.0557304
7423,129.44857,41.401617,895,52581,511,0.3248813,6.282459E-005,9.758781,1.89094,0.05659427
7424,131.23303,42.919561,896,52592,191,0.3749435,7.669889E-005,7.449512,2.464434,0.1047731
7425,130.98754,42.615948,896,52592,226,0.3651429,7.856793E-005,7.662032,1.822559,0.06676176
7426,130.03682,42.529375,896,52592,307,0.3425931,5.886846E-005,10.46176,1.832599,0.04913408
7427,132.25207,43.582636,896,52592,574,0.3645041,6.651908E-005,8.609301,1.861662,0.06186414
7428,132.53855,43.810744,896,52592,578,0.3967162,8.262616E-005,5.830435,2.209175,0.1197067
7429,134.93642,44.064596,897,52605,16,0.4013258,0.0001090368,6.872268,1.78645,0.06191491
7430,135.05045,44.099387,897,52605,17,0.3343933,6.45182E-005,11.25333,1.739334,0.05188841
7431,134.68064,44.090929,897,52605,56,0.3344991,9.287878E-005,7.490826,2.074698,0.1139948
7432,134.90183,44.437498,897,52605,64,0.3876677,8.113017E-005,7.10485,2.511989,0.1670879
7433,134.93729,44.443325,897,52605,72,0.3839319,9.079457E-005,6.329467,2.250317,0.1408917
7434,134.77087,44.768454,897,52605,120,0.3947971,0.0001164016,7.569012,1.97708,0.09128118
7435,134.26234,44.861237,897,52605,152,0.3949929,8.327058E-005,5.323184,2.362753,0.1912997
7436,134.06314,45.53554,897,52605,411,0.3953074,0.0001029653,7.485281,1.957384,0.0852262
7437,134.01895,45.955763,897,52605,419,0.3455419,6.767792E-005,11.69024,2.013734,0.06836264
7438,133.93496,45.283846,897,52605,424,0.3955706,9.540391E-005,6.187039,2.043143,0.1191723
7439,135.20943,45.250211,897,52605,541,0.3985932,7.756407E-005,8.123221,1.788834,0.07045362
7440,135.23928,45.273819,897,52605,544,0.3898538,7.874652E-005,6.984185,1.875452,0.08840822
7441,135.53074,45.562354,897,52605,604,0.3951587,8.023314E-005,6.729771,1.924767,0.08991574
7442,135.39247,45.420332,897,52605,612,0.3975816,9.984144E-005,6.7623,2.393368,0.127393
7443,135.39471,45.445518,897,52605,616,0.3971331,8.13545E-005,7.239634,2.052198,0.09913798
7444,135.77005,44.888533,897,52605,621,0.3048891,6.109742E-005,8.450949,1.991658,0.0977985
7445,137.12232,45.12157,898,52606,6,0.3645257,8.169885E-005,8.039671,2.436231,0.1436732
7446,137.39964,45.325493,898,52606,13,0.3681699,8.389851E-005,7.951169,2.085218,0.1056597
7447,136.46962,44.763578,898,52606,44,0.4027177,0.0001024897,5.004174,1.842722,0.1077148
7448,137.02872,45.496162,898,52606,150,0.3395134,0.0001436744,5.164355,1.809836,0.1064569
7449,136.41966,45.646479,898,52606,187,0.3199331,0.000092889,7.626187,2.601134,0.1807877
7450,135.8257,45.333473,898,52606,249,0.3232479,8.032469E-005,6.845982,1.631397,0.06579885
7451,135.37969,46.663855,898,52606,329,0.371971,0.0001170452,5.776043,2.031326,0.1032938
7452,135.76286,46.20721,898,52606,496,0.2728467,0.000105651,7.981363,1.355431,0.04961202
7453,137.2986,46.097435,898,52606,588,0.3961485,0.0001042149,5.773008,2.05636,0.1149732
7454,138.49455,46.374615,899,52620,58,0.3692048,0.0001035763,6.922204,1.976768,0.08287019
7455,138.85321,46.669324,899,52620,70,0.3241723,9.008971E-005,6.471337,1.804657,0.08196125
7456,138.03697,46.127193,899,52620,83,0.3776981,8.682063E-005,6.206753,1.829479,0.07916528
7457,138.81785,46.735914,899,52620,117,0.40186,9.620454E-005,6.025422,1.796169,0.07183136
7458,138.36314,46.970415,899,52620,160,0.2720475,7.687526E-005,7.688618,1.763507,0.06726278
7459,137.10758,46.272507,899,52620,220,0.3962332,9.570135E-005,5.282238,1.774715,0.07924224
7460,137.5367,47.953255,899,52620,327,0.3894868,0.0001128158,5.940135,2.299029,0.1102224
7461,137.25895,48.000478,899,52620,329,0.39511,0.0001521142,5.043269,2.19844,0.1172919
7462,136.11517,47.214912,899,52620,346,0.174908,3.193893E-005,18.31888,1.636674,0.02388552
7463,137.87731,47.686126,899,52620,376,0.3945865,0.0001235246,5.106576,2.151022,0.1157654
7464,138.36528,47.636797,899,52620,539,0.3360112,6.911274E-005,7.745282,1.965256,0.07378518
7465,138.93307,47.655235,899,52620,611,0.400358,8.990728E-005,5.335468,1.913144,0.09354976
7466,138.63805,48.548585,899,52620,613,0.364023,9.745589E-005,6.155337,1.855613,0.08276052
7467,142.02522,47.662238,900,52637,1,0.3412524,9.593382E-005,6.527042,1.865359,0.08066629
7468,141.80386,47.662669,900,52637,2,0.3836025,0.0001007957,6.943741,1.665745,0.05597226
7469,141.63886,47.904685,900,52637,59,0.3447677,9.462527E-005,7.371402,1.817389,0.07056696
7470,142.31674,48.441886,900,52637,78,0.3450896,8.439556E-005,7.537572,2.091618,0.08913533
7471,140.73417,47.528211,900,52637,88,0.3827037,0.00008803,8.785712,1.792009,0.05503935
7472,140.41189,47.906484,900,52637,121,0.379414,9.680516E-005,7.066627,1.634888,0.06262831
7473,140.51482,48.114847,900,52637,192,0.3844096,7.955175E-005,6.113966,2.302055,0.1147839
7474,140.64677,48.158394,900,52637,193,0.3831131,8.769858E-005,5.786314,2.234262,0.1355218
7475,139.89924,47.653153,900,52637,217,0.3801755,9.116949E-005,7.518804,1.911881,0.07733358
7476,138.91064,48.49085,900,52637,346,0.3945953,0.0001416992,5.943496,1.914071,0.09052624
7477,139.74023,48.674812,900,52637,433,0.3388444,9.610487E-005,6.346679,1.92044,0.08944343
7478,140.39498,48.586179,900,52637,466,0.3437389,0.000066098,9.924285,1.851453,0.05251154
7479,140.74148,48.660235,900,52637,490,0.3665814,0.0001020181,6.343246,1.955275,0.08834304
7480,140.74825,48.688541,900,52637,498,0.3656994,0.0001229987,5.67988,1.936622,0.1034049
7481,141.83322,49.43487,900,52637,571,0.3241155,6.294238E-005,12.14788,1.823383,0.04379699
7482,142.14011,48.501413,900,52637,588,0.3459718,9.385342E-005,8.8077,1.929379,0.0721591
7483,144.65012,49.253558,901,52641,3,0.3395454,7.453711E-005,8.493438,1.95877,0.06702148
7484,145.44104,49.672046,901,52641,67,0.375072,0.000084571,6.12357,1.968152,0.0972717
7485,145.69301,49.7606,901,52641,71,0.3752283,7.93095E-005,8.136292,1.862398,0.06609391
7486,144.14621,48.995036,901,52641,84,0.3842947,9.740111E-005,7.611875,1.860062,0.06580671
7487,143.98082,48.757502,901,52641,90,0.3841156,0.0001062396,5.113561,1.830407,0.09445912
7488,145.29159,49.6288,901,52641,118,0.3750019,7.46818E-005,7.099495,1.89771,0.07325089
7489,143.35334,49.571056,901,52641,181,0.3844296,0.0001162452,6.637583,1.977618,0.08384478
7490,143.49069,48.887518,901,52641,203,0.3844669,0.0001104077,6.560084,1.926919,0.08742807
7491,142.96191,49.50442,901,52641,228,0.372856,8.247057E-005,8.364094,1.952289,0.06743202
7492,142.16508,49.761073,901,52641,313,0.3586795,0.000096704,5.828854,1.682858,0.0792103
7493,142.35091,49.769726,901,52641,319,0.300927,0.0001042967,7.207671,1.69446,0.06807811
7494,142.97174,51.253687,901,52641,329,0.4139479,0.0001049429,5.479704,1.966152,0.1016072
7495,144.25895,50.738569,901,52641,442,0.3923456,0.0001112061,7.142615,1.884084,0.07368247
7496,143.6366,50.179783,901,52641,486,0.389349,0.000105689,6.56279,1.897194,0.08747245
7497,144.02547,49.974368,901,52641,502,0.3482744,9.809249E-005,6.103975,1.93179,0.09832124
7498,144.65444,51.191505,901,52641,521,0.3454852,8.392276E-005,6.630569,2.013863,0.09967204
7499,147.79719,50.593144,902,52409,49,0.3933444,0.0001369186,5.848169,1.757906,0.07925295
7500,147.52794,50.489459,902,52409,96,0.3928608,8.761586E-005,7.379976,1.853336,0.07303535
7501,148.35822,51.015337,902,52409,105,0.3788909,0.0001563414,5.812404,1.81748,0.09442448
7502,148.4081,50.944783,902,52409,114,0.4033607,9.102411E-005,6.834469,1.934004,0.08314002
7503,147.12099,49.918538,902,52409,128,0.4091113,0.0001221275,6.213188,1.836773,0.08370969
7504,145.73658,51.510005,902,52409,348,0.3343367,8.140706E-005,7.867586,1.906914,0.07974339
7505,147.33497,52.41827,902,52409,408,0.3842911,7.323454E-005,7.311493,1.913026,0.07256058
7506,147.1737,52.350865,902,52409,412,0.3355644,7.350564E-005,8.570282,2.080149,0.07892339
7507,147.44321,52.469316,902,52409,457,0.3881216,9.127653E-005,6.68636,1.965058,0.09076446
7508,147.11227,51.767959,902,52409,465,0.3442507,7.773052E-005,9.42131,1.994943,0.06860781
7509,149.24708,51.9128,902,52409,619,0.3842714,9.28778E-005,7.101863,1.990938,0.0789597
7510,151.39768,51.898329,903,52400,144,0.3159871,9.027035E-005,8.025523,1.780909,0.06608763
7511,150.56453,51.277085,903,52400,206,0.3984569,9.048324E-005,5.312896,1.855216,0.09633568
7512,150.35318,52.283905,903,52400,233,0.3331165,9.287018E-005,10.56681,1.958941,0.0591098
7513,149.86315,51.904885,903,52400,271,0.4026363,0.0001168734,6.291616,2.171486,0.1056126
7514,148.68654,52.657693,903,52400,351,0.3703185,0.0001230467,5.891585,1.539824,0.0987025
7515,150.44823,53.353342,903,52400,379,0.3444022,7.314368E-005,8.82271,1.997608,0.07394918
7516,149.40785,52.463056,903,52400,384,0.386637,9.718892E-005,5.759286,1.998078,0.1136173
7517,151.73158,52.900921,903,52400,560,0.3892742,0.0001065448,7.281073,2.099745,0.08916369
7518,152.91063,53.004429,903,52400,625,0.3765051,8.298265E-005,6.333262,2.121095,0.1061014
7519,155.27904,52.561369,904,52381,44,0.3561497,9.822354E-005,5.508166,1.872985,0.1150565
7520,156.07996,53.059554,904,52381,67,0.3689078,0.000099386,7.189417,1.611941,0.08407052
7521,154.35554,52.936757,904,52381,138,0.3773369,0.0001109981,6.39676,1.948352,0.1030924
7522,155.51365,53.224765,904,52381,152,0.3951088,0.0001023019,7.155956,1.856667,0.07964639
7523,154.31109,53.341703,904,52381,185,0.3764902,0.000099145,6.539962,2.047405,0.1142986
7524,153.91527,52.070155,904,52381,204,0.3318347,0.0001140773,5.469635,1.983843,0.1351289
7525,154.00979,53.395294,904,52381,237,0.3653011,8.800168E-005,7.228651,2.146212,0.109863
7526,153.30467,53.273682,904,52381,279,0.3900256,0.0001155454,5.720662,1.888046,0.1243987
7527,152.61706,53.053667,904,52381,307,0.3411013,0.0001065512,7.217647,1.893543,0.08185857
7528,153.00762,53.421085,904,52381,314,0.389509,0.0001054275,6.402349,1.676101,0.07584224
7529,153.06819,53.579604,904,52381,384,0.3448474,0.0001225497,5.057635,1.844088,0.1385114
7530,152.8306,53.575162,904,52381,389,0.3896029,8.986073E-005,6.633957,1.953345,0.09807535
7531,153.22199,54.064408,904,52381,390,0.385431,0.0001065175,5.51865,1.885852,0.1097996
7532,153.15032,53.884591,904,52381,397,0.3294778,7.157514E-005,9.89711,1.976887,0.07486293
7533,153.23049,53.877901,904,52381,429,0.3297945,7.922675E-005,8.462916,1.98404,0.08981117
7534,154.75927,54.72927,904,52381,453,0.3335118,7.626313E-005,11.57804,1.836081,0.05294466
7535,159.32755,53.732616,905,52643,16,0.351548,0.0001994241,5.596696,1.991355,0.1122666
7536,159.63948,53.715621,905,52643,20,0.3496315,0.0001183156,5.600782,1.980092,0.122898
7537,159.49195,53.991639,905,52643,69,0.3492291,9.13817E-005,7.756255,1.90892,0.07181022
7538,159.45566,53.991641,905,52643,73,0.3520491,9.419288E-005,7.889694,2.128144,0.08843616
7539,157.86809,53.488858,905,52643,125,0.3506566,7.628507E-005,8.902343,1.955453,0.06506998
7540,158.80761,54.134733,905,52643,155,0.3517799,9.85258E-005,6.025434,1.911278,0.09532432
7541,157.10708,53.383429,905,52643,290,0.352765,8.170186E-005,7.847109,1.861038,0.06965585
7542,157.30648,55.036985,905,52643,414,0.3430503,8.667883E-005,6.868682,2.018156,0.09359225
7543,157.77439,54.908956,905,52643,466,0.3883159,7.853721E-005,8.686827,1.848741,0.05537698
7544,158.58209,54.622799,905,52643,501,0.344939,7.141287E-005,9.007565,1.990989,0.06513221
7545,158.93522,54.955863,905,52643,567,0.3505629,0.000093427,5.767852,1.867495,0.08915156
7546,162.49996,54.895814,906,52368,108,0.3831735,0.0001152687,6.119484,1.845772,0.08441264
7547,162.60833,54.918395,906,52368,120,0.3846214,9.429621E-005,6.737905,1.912163,0.08176921
7548,162.18627,54.829835,906,52368,143,0.3834496,0.0001072239,6.484033,1.939633,0.0867766
7549,161.84842,54.858957,906,52368,172,0.3041853,0.0001478425,5.052798,1.972995,0.1376099
7550,159.42106,55.980421,906,52368,332,0.3229277,6.78287E-005,11.09721,1.893185,0.05845235
7551,159.13693,55.285439,906,52368,341,0.3500043,8.266364E-005,9.453101,1.84733,0.06479476
7552,160.06807,56.046842,906,52368,362,0.394579,0.0001156259,5.82179,1.849892,0.09381609
7553,160.40481,56.106144,906,52368,363,0.3874648,0.0001379252,8.984798,1.955509,0.06473403
7554,159.96676,55.592974,906,52368,384,0.3958957,0.0001187151,5.26204,1.978194,0.119016
7555,160.45533,55.951978,906,52368,416,0.3998985,0.0001539909,5.65016,1.975976,0.1107121
7556,161.32018,55.909063,906,52368,533,0.3993889,0.0001169869,6.32947,1.997072,0.0941325
7557,163.1279,55.996458,906,52368,602,0.3713015,0.0001135395,6.525253,1.920077,0.09171803
7558,163.29243,55.474816,906,52368,630,0.3602861,0.000092884,6.714379,2.032374,0.1024018
7559,165.08317,54.807354,907,52373,56,0.3349279,6.72604E-005,11.25109,1.991603,0.06021731
7560,165.34343,55.158399,907,52373,74,0.3248875,7.426443E-005,8.936433,2.125459,0.08450307
7561,164.41488,54.485134,907,52373,85,0.3859805,8.793233E-005,7.43544,1.726124,0.06305413
7562,163.24755,55.716514,907,52373,228,0.3601162,0.0001005979,5.636318,2.610715,0.1936437
7563,163.30331,54.988194,907,52373,259,0.3839354,9.311585E-005,6.457504,2.221478,0.1273303
7564,161.90616,55.482579,907,52373,316,0.373624,9.77797E-005,6.656574,1.942688,0.08650864
7565,162.85581,56.627862,907,52373,327,0.3789674,0.000138687,8.450991,1.763152,0.05785003
7566,163.20709,56.531567,907,52373,372,0.3793904,0.0001062901,6.27886,2.124172,0.1262534
7567,163.46273,56.687591,907,52373,416,0.3790035,8.521687E-005,6.734542,1.800327,0.07682625
7568,163.36944,56.391904,907,52373,461,0.3604477,7.693281E-005,8.111191,1.834803,0.07634042
7569,164.27808,56.687939,907,52373,533,0.3617128,7.618974E-005,8.786101,1.831404,0.06921034
7570,166.96374,55.702745,908,52373,161,0.3352396,6.848945E-005,9.460073,1.937267,0.07405981
7571,165.7621,56.186476,908,52373,235,0.3409957,0.000109671,5.891271,1.585292,0.1006241
7572,165.37133,56.031726,908,52373,264,0.408012,0.0001059163,5.98373,1.876244,0.09167113
7573,164.8096,56.198303,908,52373,312,0.3783287,0.0001267803,6.171342,1.868597,0.09448701
7574,164.48265,56.799635,908,52373,356,0.3666058,0.000110146,9.06005,1.855126,0.07124657
7575,166.34188,57.038417,908,52373,374,0.3742991,7.599567E-005,7.931777,2.360826,0.09203186
7576,166.25951,56.905831,908,52373,377,0.3747526,0.0001020594,7.028549,2.108737,0.09817775
7577,166.04572,56.737552,908,52373,423,0.3739544,0.0001025172,6.480622,2.107373,0.1133417
7578,167.63423,57.368192,908,52373,539,0.3043776,8.337491E-005,8.075045,1.769186,0.08190408
7579,168.06709,56.732283,908,52373,549,0.3737794,0.0001104942,6.745493,1.82316,0.08543146
7580,168.63697,56.798155,908,52373,597,0.3914411,0.000161033,5.293174,1.768664,0.1026152
7581,170.80308,55.902429,909,52379,70,0.4012148,9.337825E-005,6.140736,1.959351,0.09565293
7582,170.47888,56.249476,909,52379,149,0.3281972,0.0001171231,6.502319,1.811315,0.1009085
7583,168.73636,55.500829,909,52379,210,0.3116862,7.957225E-005,6.750249,2.094208,0.1197161
7584,168.78305,55.473037,909,52379,215,0.354329,7.346836E-005,8.761234,1.763033,0.0626101
7585,168.92614,55.976857,909,52379,224,0.3942908,0.0001081778,6.136713,2.156194,0.1104786
7586,168.33735,55.541891,909,52379,257,0.3932816,0.000093347,7.898177,2.003625,0.0805506
7587,167.08348,56.672903,909,52379,353,0.3475597,8.50114E-005,7.646095,1.776799,0.08282248
7588,169.32917,57.364715,909,52379,448,0.3823091,0.0001009732,7.037697,1.726219,0.07710957
7589,169.56951,57.593021,909,52379,457,0.3410612,8.081418E-005,10.7336,2.004208,0.06920864
7590,169.35959,56.619969,909,52379,475,0.3423343,8.927681E-005,9.454659,1.822634,0.06941218
7591,169.52503,56.541163,909,52379,480,0.3585926,9.988673E-005,6.920499,2.069296,0.1097668
7592,170.69079,57.222568,909,52379,618,0.4072654,0.0001178297,5.415305,1.896578,0.101825
7593,203.18205,-3.1764573,910,52377,5,0.3926823,0.0001056911,5.734384,2.007466,0.1079
7594,203.15298,-3.2841132,910,52377,15,0.3566266,9.341256E-005,5.742902,1.787829,0.1206891
7595,203.01525,-2.4261087,910,52377,80,0.4007323,8.921848E-005,7.424636,1.789739,0.06472299
7596,202.23695,-3.4388064,910,52377,127,0.4012817,9.629752E-005,7.06975,1.698551,0.07400692
7597,201.54254,-1.7635701,910,52377,385,0.3399364,8.881113E-005,8.144251,1.731493,0.0686805
7598,202.7801,-1.5322185,910,52377,563,0.3548433,8.417525E-005,8.040922,1.796449,0.07573495
7599,203.35303,-2.135541,910,52377,634,0.3446702,9.955362E-005,8.717423,1.934369,0.08223942
7600,204.0733,-3.5296856,911,52426,11,0.4001456,0.0001367714,5.022338,1.842825,0.1287863
7601,203.64521,-2.9246245,911,52426,83,0.3472722,9.868931E-005,8.462935,2.039625,0.09100494
7602,203.12627,-3.0903558,911,52426,209,0.1762506,4.420077E-005,13.49491,1.984402,0.0644018
7603,202.12912,-2.1973264,911,52426,357,0.3544414,0.0001098943,5.82802,2.414842,0.1767387
7604,203.04498,-1.7235686,911,52426,495,0.3605109,0.000110331,6.53814,1.76149,0.08192606
7605,203.13696,-1.9820424,911,52426,510,0.344533,0.0001084173,6.233664,1.87813,0.1028601
7606,203.60785,-1.5411232,911,52426,539,0.3392724,0.0001130676,7.320142,1.833004,0.08469261
7607,206.14997,-2.6482312,912,52427,28,0.3752638,0.0001121985,5.316317,1.846512,0.1600343
7608,205.79888,-2.7082264,912,52427,70,0.3578069,0.0001227055,6.230824,1.723107,0.08924258
7609,205.31116,-2.38153,912,52427,118,0.3248178,9.551689E-005,8.255951,1.898712,0.07998191
7610,204.73422,-2.9370573,912,52427,132,0.3596894,8.090256E-005,6.391335,2.14696,0.1196184
7611,204.62511,-3.1846629,912,52427,136,0.3598195,0.000112936,5.35131,2.104004,0.1731769
7612,204.61602,-3.1980371,912,52427,139,0.358292,0.0001080937,5.541492,1.893556,0.1154793
7613,204.763,-2.4773316,912,52427,171,0.3542688,8.044623E-005,9.028666,1.854028,0.06551271
7614,204.18567,-3.4872789,912,52427,212,0.4002616,0.000102011,5.387956,2.150434,0.1165946
7615,203.56354,-1.5287307,912,52427,325,0.3564475,9.36893E-005,7.506974,1.956824,0.08918541
7616,203.72316,-2.1841618,912,52427,357,0.3103184,0.0001438816,5.389244,1.866777,0.1407481
7617,204.24747,-1.459669,912,52427,419,0.3572131,8.652993E-005,9.787739,1.994574,0.07053643
7618,204.31395,-1.8549642,912,52427,435,0.2735645,0.000046436,14.20958,1.922427,0.04970248
7619,204.90242,-1.568835,912,52427,538,0.3577065,0.0001210938,6.295555,1.807275,0.09275176
7620,205.22592,-1.8440532,912,52427,541,0.3616058,0.0001049903,6.270293,1.727839,0.09112503
7621,205.25288,-1.8419417,912,52427,542,0.3635861,0.0001098946,6.445621,1.796749,0.09655644
7622,205.24281,-1.8542832,912,52427,544,0.3588884,8.82591E-005,8.621893,1.855107,0.07314615
7623,207.49988,-3.3708471,913,52433,7,0.3945311,0.000127557,6.002799,1.578809,0.07586575
7624,207.63791,-2.7988244,913,52433,21,0.4015117,9.514311E-005,5.103969,1.954609,0.1105696
7625,206.93333,-3.097497,913,52433,44,0.3861814,0.0001058179,6.214216,1.915598,0.1034791
7626,207.33184,-2.3945001,913,52433,78,0.4025394,0.0001462083,5.354406,1.727703,0.08559632
